nom,type,ID
Le Palmier,B,B469
Le Pelican,B,B470
Le Phénix,B,B471
Le Poli,B,B472
Le Pont d'Or,B,B473
Le Pontchartrain,B,B474
Le Précieux,B,B479
Le Prince,B,B475
Le Prince de Frise,B,B476
Le Profond,B,B477
Le Prophète Elie,B,B478
Le Roi Charles,B,B480
Le Royal Loyal,B,B481
Le Rubin,B,B482
Le Sage,B,B483
Le Saint-Augustin,B,B484
Le Saint-Cosme,B,B485
Le Saint-Esprit,B,B486
Le Saint-François,B,B487
Le Saint-Jacques,B,B488
Le Saint-Jean,B,B489
Le Saint-Joseph,B,B490
Le Saint-Louis,B,B491
Le Saint-Sébastien,B,B492
Le Séditieux,B,B498
Le Serpent,B,B493
Le Soleil d'Afrique,B,B494
Le Solide,B,B495
Le Souverain,B,B496
Le Surprenant,B,B497
Le Téméraire,B,B503
Le Tigre,B,B499
Le Trident,B,B500
Le Triton,B,B501
Le Trompeur,B,B502
Le Vaillant,B,B504
Le Vermandois,B,B505
Le Victorieux,B,B506
Le Vigilant,B,B507
Le Violent,B,B508
Le Wesp,B,B509
Les Armes de Stade,B,B510
Les Jeux,B,B511
Les Trois Frères,B,B512
"Africain, le vaisseau l'",B,B3
"Aigle, la frégate l'",B,B8
"Aimable, le vaisseau l'",B,B14
"Alcyon, la frégate l'",B,B16
"Amazone, le vaisseau l'",B,B25
"Ambitieux, le vaisseau l'",B,B26
"Andromède, la frégate l'",B,B32
"Apollon, le vaisseau l'",B,B36
"Aquilon, le vaisseau l'",B,B40
"Archiduc, l'",B,B41
"Arrogant, le vaisseau l'",B,B46
"Atalante, la frégate l'",B,B51
"Auguste, le vaisseau l'",B,B56
"Aurore, la frégate l'",B,B58
"Avenant, le vaisseau l'",B,B60
"Badine, la frégage la",B,B61
"Bellone, la frégate la",B,B69
"Benjamin, le vaisseau le",B,B71
"Biche, la frégate la",B,B73
"Bien-Aimée, la frégate la",B,B74
"Bonne, la frégate la",B,B78
"Bourbon, le vaisseau le",B,B79
"Brave, le vaisseau le",B,B83
"Brillant, le vaisseau le",B,B85
"Capable, le vaisseau le",B,B90
"Catherine, la flûte la",B,B93
"Cavalier, de Flessingue, la frégate le",B,B95
"Cerf, la flûte le",B,B97
"Charente, la flûte la",B,B102
"Colombe, la flûte la",B,B108
"Concorde, la flûte la",B,B114
"Courtisan, le vaisseau le",B,B121
"Cowentry, le vaisseau le",B,B123
"Croissant, la frégate le",B,B125
"Cygne, la flûte le",B,B126
"Dangereux, le vaisseau le",B,B129
"Dauphin, la frégate le",B,B133
"Diane, la frégate la",B,B145
"Diligente, la frégate la",B,B148
"Dragon, le vaisseau le",B,B149
"Duc de Bretagne, le vaisseau le, de 36 canons",B,B152
"Eclair, l'",B,B157
"Eclatant, l'",B,B159
"Ecole, le vaisseau l'",B,B160
"Eléphant, la flûte l'",B,B170
"Emporté, le vaisseau l'",B,B174
"Enflammé, le vaisseau l'",B,B175
"Entendu, le vaisseau l'",B,B176
"Entreprenante, l'",B,B177
"Eveillé, l'",B,B190
"Excellet, le vaisseau l'",B,B191
"Faucon Anglais, le vaisseau le",B,B192
"Fier, le vaisseau le",B,B199
"Flessingoise, la frégate la",B,B200
"Florissant, le, de La Rochelle",B,B203
"Forbane, la frégate la",B,B204
"Fouet, la frégate le",B,B209
"Fourbe, le",B,B210
"François, le vaisseau le",B,B213
"Françoise, la flûte la",B,B215
"Frontenac, le",B,B216
"Fulminant, le vaisseau le",B,B218
"Gaillard, le vaisseau le",B,B221
"Gaillarde, la frégate la",B,B222
"Gentille, frégate de Dieppe",B,B232
"Glorieux, le vaisseau le",B,B235
"Gloutonne, la flûte la",B,B237
"Grand, le vaisseau le",B,B241
"Hardi, le vaisseau le",B,B254
"Hasardeux, le vaisseau le",B,B255
"Henri, le vaisseau le",B,B256
"Hercule, la frégate l'",B,B257
"Hermione, la frégate l'",B,B262
"Héroïne, la frégate l'",B,B274
"Héros, le vaisseau le",B,B271
"Heureuse, la flûte l'",B,B265
"Heureux, le vaisseau l'",B,B268
"Hirondelle, l'",B,B269
"Indien, le vaisseau l'",B,B277
"Intrépide, le vaisseau l'",B,B279
"Jeanne-Cornélie, la flûte la",B,B284
"Jolie, la frégate la",B,B290
"Juste, le vaisseau le",B,B294
"Justice, la flûte la",B,B296
"Licorne, la",B,B516
"Loire, la flûte la",B,B519
"Magnifique, le vaisseau le",B,B530
"Marchand, la flûte le",B,B532
"Maréchal de France, le",B,B551
"Maréchal, la flûte le",B,B553
"Marin, la frégate le",B,B547
"Maurepas, le vaisseau le",B,B557
"Mercure, le vaisseau le",B,B562
"Mississipienne, la flûte la",B,B571
"Mutine, la frégate la",B,B572
"Naïade, la frégate la",B,B576
"Neptune, la frégate le",B,B577
"Néréïde, la frégate la",B,B594
"Nieuport, la frégate le",B,B581
Notre Dame de Joncai,B,B583
"Oiseau, la frégate l'",B,B596
"Opiniâtre, le vaisseau l'",B,B597
"Oriflamme, le vaisseau l'",B,B600
"Ours, le ponton l'",B,B604
"Palmier, la frégate le",B,B609
"Pélican, le vaisseau le",B,B654
"Phelypeaux, le",B,B618
"Phénix, le vaisseau le ",B,B623
"Plie Dorée, la flûte la",B,B626
"Poli, le vaisseau le",B,B628
"Pontchartrain, le vaisseau le",B,B633
"Portefaix, la flûte le",B,B635
"Prince de Frise, le vaisseau le",B,B638
"Prince, le vaisseau le",B,B642
"Princesse, la, vaisseau de Stockholm",B,B645
"Profond, la flûte le",B,B647
"Providence, la flûte la",B,B650
"Puits de Jacob, la flûte le",B,B652
"Rachel, la",B,B656
"Renommée, la frégate la",B,B665
"Royal-Louis, le vaisseau le",B,B674
"Ruisselant, le",B,B677
"Rusland, la flûte le",B,B678
"Sage, le vaisseau le",B,B681
"Saint-Antoine de Padoue, le",B,B685
"Saint-Esprit, le vaisseau le",B,B692
"Saint-François, le vaisseau le",B,B695
"Saint-Jean Baptiste, la flûte le",B,B699
"Saint-Jean de la Chine, le",B,B701
"Saint-Jean, le vaisseau le",B,B703
"Saint-Michel, le vaisseau le",B,B715
"Saint-Paul d'Ostende, le",B,B716
"Saint-Paul, la frégate le",B,B718
"Salisbury, le vaisseau le",B,B727
"Seine, la flûte la",B,B731
"Sibylle, la frégate la",B,B733
"Sirène, la frégate la",B,B735
"Sphère, la flûte la",B,B740
"Thétis, la frégate la",B,B749
"Timothée, la flûte le",B,B755
"Triton, le vaisseau le",B,B760
"Turquoise, la flûte la",B,B762
"Vénus, la frégate la",B,B788
"Vermandois, le vaisseau le",B,B771
"Victorieux, le vaisseau le",B,B778
"Wesp, la frégate le",B,B790
"Zéripzée, le vaisseau le",B,B793
"Alcyon, le vaisseau l'",B,B17
"Amphitrite, le vaisseau l'",B,B30
"Atlas, la flûte l'",B,B54
"Bellone, la frégate l'",B,B68
"Branche d'Olivier, la flûte la",B,B81
"Brave, le",B,B82
"Cavalier de Flessingue, la frégate le",B,B94
"Constant, le vaisseau le",B,B116
"Dromadaire, la flûte le",B,B151
"Eléphant, l'",B,B169
"Elisabeth, la flûte l'",B,B164
"Fendant, le vaisseau le",B,B194
"Général Cohorn, le",B,B247
"Gloutonne, la",B,B236
"Grand, vaisseau le",B,B242
"Hollande, la flûte la",B,B270
"Licorne, la flûte la",B,B517
"Magnanime, le vaisseau le",B,B528
"Maréchal de France, la flûte le",B,B550
"Marin, le vaisseau le",B,B548
"Médemblick, le vaisseau le",B,B574
"Milfort, la frégate le",B,B568
"Néréide, la frégate la",B,B591
"Pélican, le",B,B653
"Phénix, le vaisseau le",B,B622
"Philippe V, le vaisseau",B,B620
"Pompeux, le vaisseau le",B,B631
"Prince Alexandre, la pinasse le",B,B636
"Royal Louis, le vaisseau le",B,B673
"Saint-Hubert, le vaisseau le",B,B698
"Sainte-Anne, la",B,B725
"Soucy, la frégate le",B,B739
"Suzanne, la flûte la",B,B748
"Vigilant, le vaisseau le",B,B782
"Vigilante, la frégate la",B,B783
"Wesp, le vaisseau le",B,B791
"Christine, la flûte la",B,B107
"Duc de Vendôme, la flûte le",B,B153
"Fidèle, le vaisseau le",B,B196
"Ludlow, la frégate le",B,B524
"Saint-Jean, le",B,B702
"Triomphant, le vaisseau le",B,B758
"Badine, la frégate l'",B,B62
"Comte de Gacé, le",B,B111
"Fulminant, le",B,B217
"Médée, la frégate la",B,B575
"Neptune, le vaisseau le",B,B578
"Opiniâtre, le vaisseau le",B,B598
"Saemslack, le vaisseau le",B,B680
"Victorieux, le",B,B777
"Ville de Hambourg, le vaisseau la",B,B784
"Biche, la frégate l'",B,B72
"Cousine Marie, la flûte la",B,B122
"Dauphin Royal, le",B,B131
"Phelypeaux, le vaisseau le",B,B619
"Reine des Anges, la",B,B662
"Amazone, la frégate l'",B,B23
"Bon, le vaisseau le",B,B77
"Danican, le",B,B130
"Ferme, le vaisseau le",B,B195
"Levrette, la",B,B513
"Saint-Paul, la flûte ",B,B717
"Sirène, la",B,B734
"Snagh, le navire hollandais le",B,B737
"Subtile, la frégate la",B,B744
"Valeur, la frégate la",B,B765
"Agathe, la corvette l'",B,B6
"Catherine, la",B,B92
"Espérance, traversier l'",B,B183
"Etoile, la corvette l'",B,B188
"Marie-Suzanne, la",B,B544
"Maure, le",B,B555
"Nicolas-François, le",B,B580
"Nymphe, la frégate la",B,B587
"Saint-François, le",B,B694
"Superbe, le vaisseau le",B,B747
"Etoile du Matin, l'",B,B186
"Hampton, la flûte l'",B,B251
"Heureux, l'",B,B267
"Mignon, le vaisseau le",B,B564
"Mignonne, la frégate la",B,B567
"Oiseau, l'",B,B595
"Vierge de Grâce, la",B,B780
"Appolon, le vaisseau l'",B,B39
"Demoiselle Anne, la",B,B136
"Marie-Françoise, la frégate la",B,B540
"Petit Atlas, le",B,B617
"Royal Dauphin, le ",B,B672
"Saint-Antoine, le ",B,B686
"Victoire, la frégate la",B,B774
"Ester, l'",B,B184
"François d'Assise, le",B,B211
"Saint-Jean-Baptiste, le ",B,B705
"Victoire Heureuse, la",B,B773
"Amitié, le vaisseau l'",B,B28
"Grand Alexandre, le",B,B239
"Africain,l",B,B4
"Agathe,l'",B,B7
"Aigle,l'",B,B9
"Aimable,l'",B,B15
"Amphitrite,l'",B,B31
"Apollon,le vaisseau l'",B,B38
"Atalante,l",B,B52
"Aurore,la frégate l'",B,B59
"Baron de la Fauche,le navire le",B,B65
"Bellone,la frégate",B,B70
"Brutal,le vaisseau le",B,B86
"Cavalier,le",B,B96
"Chancelier,le",B,B100
"Charente,la flûte la ",B,B103
"Chasseur,le vaisseau le",B,B105
"Cheval volant,le",B,B106
"Constant,le vaisseau le",B,B117
"Cowentry,le",B,B124
"Cygne,la flûte le",B,B127
"Dame Clasina,la",B,B128
"Deux frères,les",B,B142
"Découverte,la",B,B156
"Demoiselle Marie,le vaisseau la",B,B139
"Diane,la frégate la",B,B146
"Dragon,le brûlot le",B,B150
"Duchesse de Berry,la frégate la",B,B154
"Eclair,l'",B,B158
"Elisabeth,la flûte l'",B,B167
"Entreprise,l'",B,B179
"Etoile,la corvette l'",B,B189
"Fidèle,le vaisseau le",B,B197
"Fortune de Hambourg,la",B,B205
"François,le vaisseau le",B,B214
"François d'Assise,le vaisseau le",B,B212
"Fulminant,le vaisseau le",B,B219
"Gaillarde,la frégate la",B,B223
"Galant,le vaisseau le",B,B224
"Galante,le ponton la",B,B226
"Galathée,la",B,B227
"Grand Alexandre,le",B,B240
"Grande Bretagne,la",B,B243
"Griffon,le",B,B244
"Hampton,la flûte la",B,B252
"Hermione,la frègate l'",B,B264
"Hermione,l'",B,B263
"Héros,le vaisseau le",B,B273
"Héros,le",B,B272
"Illustre,le ponton l'",B,B276
"Indien,le vaisseau l'",B,B278
"Jason,le vaisseau le",B,B281
"Jeune Abraham,la flute le",B,B285
"Jeune Simon,le vaisseau le",B,B289
"Junon,le vaisseau la",B,B291
"Juste,le vaisseau le ",B,B295
"Lion d'or,le",B,B518
"Loire,la flûte la",B,B520
"Louise,la frégate la",B,B523
"Ludlow,la frégate le",B,B526
"Magnanime,le vaisseau le",B,B529
"Marchand,la flûte le",B,B533
"Marie,la",B,B536
"Marie-Anne,la",B,B537
"Maure,le vaisseau le",B,B556
"Medemblick,le vaisseau le",B,B561
"Mercure,le vaisseau le",B,B563
"Mignon,le vaisseau le",B,B565
"Milfort,la frégate le",B,B569
"Neptune,le vaisseau le",B,B579
"Néréîde,la frégate la",B,B593
"Nieuport,le vaisseau le",B,B582
"Nymphe,la frégate la",B,B588
"Oriflamme,le vaisseau l'",B,B601
"Ours,le ponton l'",B,B605
"Paix Couronnée,le vaisseau la",B,B607
"Paon,la frégate le ",B,B613
"Perle de La Rochelle,la",B,B615
"Phénix,le vaisseau le",B,B624
"Poli,le vaisseau le",B,B629
"Pontchartrain,le vaisseau le",B,B634
"Prince,le vaisseau le ",B,B643
"Prince des Asturies,le vaisseau le",B,B640
"Princesse,le vaisseau la",B,B646
"Profond,le vaisseau le",B,B649
"Providence,la",B,B651
"Reine des Anges,la",B,B663
"Reine d'Espagne,le vaisseau la",B,B660
"René,la frégate le",B,B668
"Renommée,la frégate la",B,B667
"Rusland,la flûte le",B,B679
"Saint-Antoine,le navire le",B,B688
"Saint-Christophe,le ",B,B690
"Saint-Gilles,le ",B,B697
"Saint-Jean-Baptiste, le",B,B704
"Saint-Jean-Evangéliste,le vaisseau le",B,B707
"Saint-Joseph,le",B,B709
"Saint-Louis,le navire",B,B714
"Saint-Paul-de-Pont,le vaisseau le ",B,B720
"Saint-Pierre,la flûte hollandaise le",B,B723
"Samslack,le vaisseau le",B,B729
"Sirène,la frégate la",B,B736
"Sphère,la frégate la",B,B743
"Subtile,la frégate la",B,B745
"Thétis,la frégate la",B,B752
"Triton,le vaisseau le",B,B761
"Valeur,la frégate la",B,B766
"Vénus,la frégate la",B,B789
"Vermandois,le vaisseau le",B,B772
"Victoire,la frégate la",B,B776
"Victorieux,le vaisseau le",B,B779
"Vierge de Grâce,le vaisseau la",B,B781
"Zéphyr,la frégate le",B,B792
"Africain , le vaisseau l'",B,B0
"Agathe, La corvette l'",B,B5
"Alexandre, le navire l'",B,B19
"Amarante, la frégate l'",B,B22
"Andromède, le navire l'",B,B33
"Angélique, la frégate l'",B,B34
"Ardent, le vaisseau l'",B,B42
"Argonaute, La frégate l'",B,B44
"Astrée, La frégate l'",B,B47
"Atalante, La frégate l'",B,B50
"Atlas, Le vaisseau l'",B,B53
"Aurore, La frégate l'",B,B57
"Bécasse, La gabarre la",B,B87
"Bellone, La frégate la",B,B66
"Bon, Le vaisseau le",B,B76
"Catherine, Le navire la",B,B91
"Chameau, La flûte le",B,B98
"Charente, La flûte la",B,B101
"Chariot, La flûte le",B,B104
"Comte de Courson, Le navire le",B,B110
"Content, Le vaisseau le",B,B118
"Dauphine, La flûte la",B,B134
"Dauphin, Le navire le",B,B132
"David, Le navire le",B,B135
"Deux Frères, le navire le",B,B141
"Diane, la flûte la",B,B144
"Duchesse de Noailles, le vaisseau la",B,B155
"Eléphant, La flûte l'",B,B168
"Elisabeth, La flûte l'",B,B161
"Elisabeth, Le navire l'",B,B162
"Emmanuel Fortuné, Le navire l'",B,B172
"Emporté, Le vaisseau l'",B,B173
"Etoile, l'",B,B187
"Etoile d'Orient, le navire l'",B,B185
"Favori, le navire le",B,B193
"Fidélité, le navire la",B,B198
"Flore, la frégate la",B,B202
"Fortune, la frégate la",B,B206
"Foudroyant, le vaisseau le",B,B208
"Galante, le ponton la",B,B225
"Galère Volante, la",B,B228
"Geneviève, la frégate la",B,B231
"Gironde, la flûte la",B,B233
"Grue, la gabare la",B,B246
"Hercule, le vaisseau l'",B,B260
"Hermione, La frégate l'",B,B261
"Héroïne, le navire l'",B,B275
"Heureux Retour, le navire l'",B,B266
"Jeune Simon, le vaisseau le",B,B288
"Ludlow, le vaisseau le",B,B525
"Louis, le brigantin le",B,B522
"Maréchal de Villan, le vaisseau le",B,B552
"Maréchale, la flûte la",B,B554
"Marie, la frégate la",B,B535
"Marie-Boat, la flûte la",B,B538
"Marie-Françoise, la",B,B539
"Marie-Joseph, le navire la",B,B543
"Mars, le vaisseau le ",B,B549
"Mât Dore, la flûte le",B,B573
"Medemblick, le vaisseau le",B,B560
"Notre-Dame du Rosaire, le navire la",B,B586
"Paix Couronnée, le vaisseau la",B,B606
"Paon, la frégate le",B,B612
"Pomme Dorée, le navire la",B,B630
"Ponchartrain, le vaisseau le",B,B632
"Prince, le navire le",B,B641
"Prince Eugène, le navire le",B,B637
"Prince des Asturies, le navire le",B,B639
"Princesse , la frégate la",B,B644
"Reine Esther, le navire la",B,B658
"Roi Guillaume, le veaau le",B,B669
"Roland, le vaisseau le",B,B671
"Saint-Antoine, le navire ",B,B687
"Saint-Dominique, le vaisseau le",B,B691
"Saint-Gilles, le navire le",B,B696
"Saint-Joseph, le navire le",B,B708
"Saint-Paul, le navire le",B,B719
"Saint-Philippe, le vaisseau le",B,B721
"Saint Nom de Jésus, le navire le",B,B683
"Saint Louis, le vaisseau le",B,B682
"Saint Thomas, le navire le",B,B684
"Sainte Geneviève, le navire la",B,B724
"Samslack, le vaisseau le",B,B728
"Serrurier, la flûte le",B,B732
"Sphère, la frégate la",B,B741
"Tigre, la chatte le",B,B754
"Valincourt, la frégate le",B,B767
"Victoire, le navire la",B,B775
"Vièrge de Grâce, la frégate la",B,B786
"Africain, le ponton l’",B,B2
"Alexandre, la barque",B,B18
"Amazone, la frégate l’",B,B24
"Ardent, le vaisseau l’",B,B43
"Arrillon, le navire l’",B,B45
"Astrée, le vaisseau l’",B,B49
"Baleine, la flûte la",B,B63
"Bellone, la flûte la",B,B67
"Bon Coeur, le",B,B75
"Bourse, la",B,B80
"Caille, la gabarre la",B,B89
"Chameau, la flûte le",B,B99
"Colombe, la gabarre la",B,B109
"Comte de Toulouse, le vaisseau le",B,B113
"Conquérant, le vaisseau le",B,B115
"Corneille, la gabarre la",B,B119
"Demoiselle Eve, le navire la",B,B138
"Deux Belles Soeurs, le navire les",B,B140
"Eléphant, la flûte l’",B,B171
"Elisabeth, le navire l’",B,B166
"Epidouël, le bateau anglais l’",B,B180
"Espérance, la barque l’",B,B182
"Garonne, la flûte la",B,B229
"Grafton, le vaisseau de",B,B238
"Hardi, le navire le",B,B253
"Jeanne, la barque la",B,B283
"Juste, le ponton le",B,B293
"Kaaskamer, le navire",B,B297
"Lys, le vaisseau le",B,B527
"Maison de Ville, le navire la",B,B531
"Marie-Jeanne, la barque la",B,B542
"Néréîde, la frégate la",B,B592
"Notre-Dame de Bon-Secours, le navire la",B,B585
"Oriflamme, le ponton l’",B,B599
"Paix, le navire la",B,B608
"Perdrix, la gabarre la",B,B614
"Pérégrine, la frégate la",B,B655
"Pintade, la gabarre la",B,B625
"Poisson Volant, le navire le",B,B627
"Reine de France, le navire la",B,B661
"Ruby, le vaisseau le",B,B676
"Saint-Etienne, le navire le",B,B693
"Saint-Jean-Baptiste, le navire le",B,B706
"Saint-Louis, la goëlette le",B,B711
"Saint-Louis, le vaisseau le",B,B713
"Saint-Pierre, le navire le",B,B722
"Sarcelle, la flûte le",B,B730
"Somme, la flûte la",B,B738
"Thétis, le navire le",B,B751
"Tourterelle, la gabarre la",B,B757
"Vaudreuil, le navire le",B,B768
"Aimable Bessonne, le navire l’",B,B10
"Aimable Suzanne, le navire l’",B,B12
"Alexis, le vaisseau l’",B,B20
"Alouette, la gabarre l’",B,B21
"Amitié, le navire l’",B,B27
"Bécasse, la gabarre la",B,B88
"Comte de Maurepas, le navire le",B,B112
"Demoiselle Elisabeth, le navire la",B,B137
"Deux-Frères, la flûte les",B,B143
"Elisabeth, la flûte l’",B,B165
"Entreprenante, le navire l’",B,B178
"Espérance de Dort, le navire l’",B,B181
"Fée, la corvette la",B,B220
"Fleuron, le vaisseau le",B,B201
"Gazelle, la frégate la",B,B230
"Généreux, le navire le",B,B249
"Grive, la gabarre la",B,B245
"Hameçon doré, la flûte le",B,B250
"Jason, le vaisseau le",B,B280
"Jean et Richard, le navire le",B,B282
"Jeune Daniel, le navire le",B,B286
"Jeune Jacob Bromwer, la flûte le",B,B287
"Levrette, la galiote la",B,B515
"Maurice, la flûte le",B,B559
"Mignonne, la barque la",B,B566
"Oroxe,la flûte l’",B,B603
"Palombe, la gabare la",B,B610
"Perle, le navire la",B,B616
"Phénix, le",B,B621
"Reine Marie, le brigantin la",B,B659
"Renommée, le navire la",B,B666
"Roi du Portugal, le vaisseau le",B,B670
"Rubis, le vaisseau le",B,B675
"Saint-Laurent, le navire le",B,B710
"Sainte-Anne, le navire la",B,B726
"Thétis, le navire la",B,B750
"Tigre, la chatte la",B,B753
"Vautour, le brigantin le",B,B770
"Vipère, la corvette la",B,B785
"Africain, le navire l’",B,B1
"Aimable Marie, le navire l’",B,B11
"Aimable société, le navire l’",B,B13
"Amphitrite, le navire l’",B,B29
Apollon,B,B35
"Apollon, le vaisseau l’",B,B37
"Astrée, la frégate l’",B,B48
"Atlas, la flûte l’",B,B55
"Barentin, le navire le",B,B64
"Brillant, le navire le",B,B84
"Couronne, le navire la",B,B120
"Diligente, la barque la",B,B147
"Elisabeth, la barque l’",B,B163
"Foudroyant, le navire le",B,B207
"Généreuse, la frégate la",B,B248
"Gloire, la frégate la",B,B234
"Hercule, la frégate l’",B,B258
"Hercule, le bâtiment l’",B,B259
"Jupiter, le navire le",B,B292
"Levrette, la corvette la",B,B514
"Louis Erasme, le navire le",B,B521
"Marguerite, le navire le",B,B534
"Marie-Françoise, la gabarre la",B,B541
"Marie-Suzanne, le navire la",B,B545
"Marie-Thérèse, le navire la",B,B546
"Maurice d’Amsterdam, le navire le",B,B558
"Minerve, le navire la",B,B570
"Nécessaire, le ponton le",B,B589
"Néreïde, la frégate la",B,B590
"Notre-Dame de Bologne, le navire la",B,B584
"Orox, la flûte l’",B,B602
"Palombe, la gabarre la",B,B611
"Profond, le vaisseau le",B,B648
"Raudot, la frégate le",B,B657
"Reine des anges, le navire la",B,B664
"Saint-Charles, le navire le",B,B689
"Saint-Jean de Rhuys, la gabarre le",B,B700
"Saint-Louis, le bateau le",B,B712
"Sphère, la gabarre la",B,B742
"Sultane, le navire la",B,B746
"Toison d’or, le navire la",B,B756
"Triton, le navire le",B,B759
"Union, le navire l’",B,B763
"Unique, le navire l’",B,B764
"Vautour, le bateau le",B,B769
"Volage, la frégate la",B,B787
Acadie,A,A0
Agenda,A,A4
"Aix, île d'",A,A8
Ameublement des vaisseaux,A,A10
Amirauté de La Rochelle,A,A12
Anglais,A,A14
Armements,A,A16
Armoiries,A,A17
Arrêt,A,A18
Arsenal,A,A19
Artillerie de Marine,A,A20
Assinie,A,A23
Auditeurs des comptes,A,A25
Aulnay,A,A26
Aumôniers de la Marine,A,A29
Biens des fugitifs,A,A32
Bitume,A,A33
Bois,A,A34
Bombardiers,A,A36
Brouage,A,A41
Canada,A,A43
Canonniers,A,A44
Capitation,A,A46
Carmes,A,A49
Carrières,A,A50
Cartes marines,A,A51
Caserne flottante,A,A52
Cayenne,A,A53
"Chaillevette, paroisse de",A,A54
Chanvre,A,A55
"Chapus, le fort du",A,A57
"Charente, rivière de la",A,A59
Charpentiers,A,A60
Chassiron,A,A61
Chevalier de Malte,A,A63
Chirurgiens,A,A64
Cognac,A,A65
Colonies,A,A66
Comendo,A,A67
Commerce,A,A68
Compagnies,A,A85
Comptes,A,A88
Conseil,A,A89
Contrôle,A,A90
Cordages,A,A91
Cordeliers,A,A92
Cordouan,A,A93
Corsaires,A,A95
Déclaration,A,A108
Députés,A,A111
Désarmement,A,A112
Déserteurs,A,A113
Dettes des officiers,A,A99
Domaines,A,A102
Doublage,A,A103
Droits sur les quais,A,A105
Duels,A,A107
Eaux,A,A115
Ecrivains,A,A117
Edit,A,A118
Ennemis,A,A119
Entrepreneurs,A,A120
"Epine, le chenal de l'",A,A121
Esclaves,A,A122
Espagnols,A,A124
Espions,A,A125
Ferme du tabac,A,A126
Filles,A,A128
Finances,A,A129
Foires,A,A130
Fontaine de Rochefort,A,A131
Forêt de Rochefort,A,A135
Formes,A,A132
Fortifications,A,A134
Fosse,A,A136
Fouras,A,A137
Galères,A,A140
Galion,A,A138
Galion ,A,A139
Gardes de la Marine,A,A144
Gouverneurs,A,A147
"Grenade, le fort de La",A,A148
Habillement des soldats,A,A149
Haras,A,A150
Hollande,A,A151
Hôpital,A,A155
Huissiers,A,A152
Hygiène navale,A,A154
Incendie,A,A158
"Académie des Sciences, l'",A,A2
Agenda de la Marine,A,A5
"Aix, Île d'",A,A7
Amirauté,A,A11
Angoulins,A,A15
"Assinie, poste d'",A,A24
Aumagne,A,A27
Aumônier,A,A28
Biens,A,A31
Bois de construction,A,A35
"Bouin, Île de",A,A39
Bourcefranc,A,A40
Canons,A,A45
Capucin alchimiste,A,A48
"Chapus, fort du",A,A56
"Charente, la",A,A58
Commissaires et écrivains,A,A72
Compagnie de Guinée,A,A74
Compagnie de l'Assienté (note page 327),A,A78
Compagnie de la Chine,A,A79
Compagnie de Mont-Louis,A,A75
Compagnie de Saint-Domingue,A,A76
Compagnie des Indes,A,A81
Compagnie du Canada,A,A82
Compagnie du Castor,A,A83
Compagnie du Sénégal,A,A84
Compagnies franches de la Marine,A,A86
Compas,A,A87
"Cordouan, tour de",A,A94
Croisière,A,A97
Dépenses du port,A,A110
Domaine d'Occident,A,A100
Douet,A,A104
Eaux-et-Forêts,A,A116
Espagne,A,A123
Fort-Royal,A,A133
Gardes du corps,A,A145
Garde des côtes,A,A141
Gardiens,A,A146
Hôpital de Rochefort,A,A156
Hydrographie,A,A153
Ingénieurs,A,A159
Irlande,A,A162
Justice,A,A165
Languedoc,A,A169
"La Prée, fort de",A,A166
La Rochelle,A,A167
La Tremblade,A,A168
Loterie royale,A,A171
Louisiane,A,A172
"Lupin, fort",A,A173
"Madame, île",A,A177
Marennes,A,A179
"Martinique, île de la",A,A181
Martrou,A,A183
Matelots,A,A184
Mauzé,A,A185
Monnaies,A,A186
"Mouquetière, forêt de la",A,A187
Niort,A,A190
Noblesse,A,A191
Noirmoutiers,A,A192
Nouveaux convertis,A,A193
Officiers,A,A195
"Olbreuse, terre d'",A,A199
"Oléron, île d'",A,A202
Ordonnance,A,A205
Partenay,A,A206
Pêcheurs,A,A220
Pilotes,A,A208
Plaisance,A,A209
Plongeurs,A,A210
Port-Louis,A,A212
Portugal,A,A214
Postes,A,A215
Poudres,A,A216
Prisonniers,A,A217
Quaker anglais,A,A221
