unittitle,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,sserie,serie,ssserie,atl,mf,dateD,dateF,ID,cID,aID
Guymont ,189,435,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P4750,C16291,MR1E111
Guymont ,257,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P4750,C16292,MR1E114
Guymont ,139v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P4750,C16290,MR1L16
"Hardi, le navire le",115,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,B253,C16416,MR1E112
"Hardi, le navire le",265,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,B253,C16417,MR1E112
Hervé,389,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P4845,C16534,MR1E112
Hurault ,435,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P4899,C16758,MR1E111
Joussemeau,31,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P5055,C17575,MR1E111
Joussemeau,532,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P5055,C17576,MR1E113
"L’Epineau, de",477,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P6559,N13683,MR1E111
"L’Epineau, de",379,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P6559,C21912,MR1A9
"Labretesche, de",419,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P5296,C18757,MR1E111
"Labretesche, de",456,459,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P5296,C18756,MR1A9
Lagroue,168,169,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P5518,C19290,MR1E111
Lagroue,208,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P5518,C19293,MR1E111
Lagroue,353,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P5518,C19291,MR1E112
Lagroue,25r,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P5518,C19292,MR1L16
Lagroue,80r,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P5518,C19292,MR1L16
"Latournerie, de",20,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P5980,C20182,MR1E111
"Latournerie, de",127,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P5980,C20178,MR1E113
"Latournerie, de",376,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P5980,C20184,MR1A9
"Latournerie, de",86v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P5980,C20181,MR1L16
"Latournerie, de",179v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P5980,C20183,MR1L16
"Latournerie, de",371,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,128.0,54.0,1738,1738,P5980,C20180,MR1E128
"Latournerie, de",149,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,130.0,55.0,1739,1739,P5980,C20179,MR1E1
Latrémouille,415,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P5992,C20201,MR1E111
Latrémouille,761,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P5992,C20202,MR1E115
Lebailleul,147,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P6086,C20650,MR1E111
Lesage de Launay,471,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P6279,C21145,MR1E111
Lucazeau,562,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P6522,C21773,MR1E111
Maudey,46,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P6912,C22957,MR1E112
Meynier,138,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P7049,C23222,MR1E111
Meynier,173,253,269,278,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P7049,C23236,MR1E112
Meynier,321,387,468,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P7049,C23235,MR1E112
Meynier,158,247,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P7049,C23237,MR1E113
Meynier,289,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P7049,C23230,MR1E113
Meynier,510,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P7049,C23229,MR1E113
Meynier,8,47,60,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P7049,C23234,MR1E114
Meynier,97,102,119,144,149,201,234,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P7049,C23226,MR1E114
Meynier,245,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P7049,C23225,MR1E114
Meynier,297,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P7049,C23231,MR1E114
Meynier,317,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P7049,C23232,MR1E114
Meynier,419,469,473,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P7049,C23232,MR1A9
Meynier,115v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P7049,C23233,MR1L16
Meynier,304,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,122.0,51.0,1735,1735,P7049,C23228,MR1E122
Meynier,459,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,130.0,55.0,1739,1739,P7049,C23227,MR1E1
Meynier,501,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,130.0,55.0,1739,1739,P7049,C23223,MR1E1
Meynier,3,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,131.0,56.0,1740,1740,P7049,C23224,MR1E131
Monteirol,223,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P7208,C23663,MR1E111
Montier,243,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P7228,C23710,MR1E111
Montier,445,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P7228,C23712,MR1E113
Montier,242,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P7228,C23708,MR1E114
Montier,121v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P7228,C23709,MR1L16
Montier,61,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,118.0,49.0,1733,1733,P7228,C23711,MR1E118
Mortemart,322,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P7336,C23937,MR1E112
Mortemart,333,441,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P7336,C23938,MR1E112
Mortemart,247,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P7336,C23939,MR1E113
Moutier,145,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P7392,C24035,MR1E112
Noulan,369,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P7563,C24452,MR1E111
Pioson,9,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P7944,C26146,MR1E112
Pioson,262,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P7944,C26147,MR1E114
Planton ,273,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P7964,C26193,MR1E111
Rancogne,405,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P8217,C27298,MR1E112
Redon,31,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P8271,C27454,MR1E112
Rhedon,114,184,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P8341,C27625,MR1E112
Rosmadec,579,581,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P8501,C28273,MR1E111
Rottembourg,47,426,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P8510,C28331,MR1E111
Roy,210,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P8569,C28441,MR1E111
"Ruby, le vaisseau le",463,505,589,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,B676,C28580,MR1E111
"Ruby, le vaisseau le",269,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,B676,C28588,MR1E113
"Ruby, le vaisseau le",411,431,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,B676,C28585,MR1E113
"Ruby, le vaisseau le",289,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,B676,C28585,MR1E114
"Ruby, le vaisseau le",290,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,B676,C28582,MR1E114
"Ruby, le vaisseau le",81,149,282,325,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,B676,C28583,MR1E115
"Ruby, le vaisseau le",384,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,B676,C28581,MR1E115
"Ruby, le vaisseau le",421,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,B676,C28587,MR1E115
"Ruby, le vaisseau le",452,461,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,B676,C28589,MR1E115
"Ruby, le vaisseau le",490,495,528,529,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,B676,C28584,MR1E115
"Ruby, le vaisseau le",532,575,580,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,B676,C28579,MR1E115
"Ruby, le vaisseau le",153v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,,16.0,,1730,1730,B676,C28586,MR1L16
"Saint-Louis, la goëlette le",149,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,B711,C29287,MR1E112
"Saint-Louis, la goëlette le",166,219,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,B711,C29288,MR1E112
Sauvestre,210,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P8924,C29941,MR1E111
Sauvestre,211,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P8924,C29942,MR1E111
Savouret ,29,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P8945,C29963,MR1E112
Skragge,293,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P9051,C30193,MR1E111
Socart de Villers,475,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P9054,C30196,MR1E111
Soubeyrant,63,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P9074,C30297,MR1E112
Thois,140,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P9257,C30779,MR1E112
Tourelan,247,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P9347,C31008,MR1E112
Tournier,135,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P9351,C31011,MR1E112
Tournier,577,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P9351,C31012,MR1E113
Tournier,7,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P9351,C31015,MR1E115
Tournier,109,150,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P9351,C31013,MR1E115
Tournier,221,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P9351,C31017,MR1E115
Tournier,298,372,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P9351,C31014,MR1E115
Tournier,373,485,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P9351,C31016,MR1E115
Tournier,150r,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P9351,C31016,MR1L16
Tournier,180v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P9351,C31010,MR1L16
Uzès,107r,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P9417,C31480,MR1E112
Uzès,462,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P9417,C31481,MR1E113
Uzès,71,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,116.0,48.0,1732,1732,P9417,C31478,MR1E116
Uzès,384,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,120.0,50.0,1734,1734,P9417,C31479,MR1E1
Valet de Salignac,278,319,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P9437,C31517,MR1E112
Vavin,243,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P9549,C31860,MR1E112
Vialette,133,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P9608,C31975,MR1E112
"Vidal, Jacques",18,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P9630,C32085,MR1E111
"Vidal, Jacques",15,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,127.0,53.0,1737,1737,P9630,C32086,MR1E127
Vincendeau ,247,403,,,,,,,,,,,,,,,,,,,,,,,,1,E,,112.0,45.0,1728,1728,P9733,C32262,MR1E112
Walon,531,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P9802,C32470,MR1E111
Walon,273,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,123.0,51.0,1735,1735,P9802,C32469,MR1E123
"Amazone, la frégate l’",139,248,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,B24,C384,MR1E113
Artigues,41,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P150,C1685,MR1E113
Beauharnais de Beauville,33,81,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P505,C2590,MR1A9
Beaussier-Dayraud,161,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P557,C2722,MR1A9
Becel,15,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P580,C2789,MR1A9
Becel,21,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P580,C2790,MR1A9
Becel,23,35,53,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P580,C2788,MR1A9
Bégaud,459,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P1505,C5181,MR1E113
Bellumeau,6,202,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P650,C3095,MR1E114
Bellumeau,293,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P650,C3097,MR1E115
Bellumeau,553,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P650,C3096,MR1E115
Bélugard,246,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P1520,C5373,MR1E113
Bélugard,193,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P1520,C5374,MR1E114
Bélugard,415,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P1520,C5374,MR1A9
Bélugard,393,398,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P1520,C5371,MR1E115
Bélugard,399,477,560,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P1520,C5375,MR1E115
Bélugard,147v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P1520,C5372,MR1L16
Benezy ,443,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P678,C3170,MR1E114
Bercy de,370,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P693,C3189,MR1E113
Bernage de Saint-Maurice,227,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P707,C3219,MR1E114
Bethumeau ,247,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P791,C3387,MR1E113
Bethumeau ,468,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P791,C3386,MR1E113
Bonvoust,385,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P1090,C4138,MR1E114
Caucanas,425,427,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P1701,C5805,MR1E113
Chabanne,11,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P1746,C5914,MR1A9
Chappedelaine,51,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P1865,C6305,MR1E114
Chaumet,69r,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P2006,N4025,MR1E113
Cheviteau de Roussel,38,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P2094,C6954,MR1E113
"Colombe, la gabarre la",311,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,B109,C7306,MR1E113
"Colombe, la gabarre la",181,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,116.0,48.0,1732,1732,B109,C7307,MR1E116
"Colombe, la gabarre la",578,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,128.0,54.0,1738,1738,B109,C7308,MR1E128
Convey,147,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P2306,C8569,MR1A9
"Corneille, la gabarre la",95,175,237,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,B119,C8624,MR1E114
"Corneille, la gabarre la",24,93,127,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,B119,C8622,MR1E115
"Corneille, la gabarre la",335,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,B119,C8623,MR1E115
Cornereau,112,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P2326,C8625,MR1A9
Courtois ,185,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P2420,C8854,MR1E114
Coutel,299,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P2437,C8872,MR1A9
D’angervilliers,197,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P3677,C12860,MR1E114
D’angervilliers,298,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P3677,C12858,MR1E114
D’angervilliers,4,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P3677,C12859,MR1E115
D’angervilliers,338,743,826,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P3677,C12861,MR1E115
D’ars,257,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P3682,C12873,MR1E114
D’aubigny,276,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P3684,C12881,MR1E113
D’aubigny,72,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P3684,C12883,MR1A9
D’aubigny,145v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P3684,C12882,MR1L16
D’escoublanc,147,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P3688,C12896,MR1A9
D’escoublanc,229,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P3688,C12895,MR1A9
D’escoublanc,671,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P3688,C12894,MR1E115
D’escoublanc,352,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P3688,C12897,MR1L16
D’escoublanc,210 v,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P3688,C12893,MR1L16
Daudiffrédy,105v,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P2756,C9797,MR1A9
Daudiffrédy,135,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P2756,C9795,MR1A9
Daudiffrédy,201,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P2756,C9794,MR1A9
Daudiffrédy,801,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P2756,C9796,MR1E115
Daulnay,367,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P2761,C9803,MR1E113
Deigna,26,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P2823,C9928,MR1A9
Descars des Loges,,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P2951,C10377,MR1E113
Descars des Loges,133,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,10.0,,1730,1730,P2951,C10378,MR1A
Descoulan ,221,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P2978,C10458,MR1A9
Domaine d’Occident,455,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,A101,C11026,MR1E113
Domaine d’Occident,176,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,118.0,49.0,1733,1733,A101,C11025,MR1E118
Domaine d’Occident,355,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,124.0,52.0,1736,1736,A101,C11024,MR1E124
Doussain Louis,79,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P3178,C11105,MR1E114
Dreuslin,457,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P3192,C11130,MR1E113
Duboulet,12,38,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P3235,C11353,MR1A9
Dumonty,108,111,124,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P3422,C12022,MR1A9
"Duneau, Etienne",35,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P3433,C12043,MR1E113
"Dupau, Thomas",391,393,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P3451,C12081,MR1E113
"Dupau, Thomas",255,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,117.0,48.0,1732,1732,P3451,C12082,MR1E117
Dupoyet,455,460,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P3502,C12233,MR1A9
Dupoyet,15r,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P3502,C12235,MR1L16
Dupoyet,110,279,361,377,418,457,516,,,,,,,,,,,,,,,,,,,1,E,,123.0,51.0,1735,1735,P3502,C12238,MR1E123
Dupoyet,45,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,124.0,52.0,1736,1736,P3502,C12229,MR1E124
Dupoyet,87,111,142,,,,,,,,,,,,,,,,,,,,,,,1,E,,124.0,52.0,1736,1736,P3502,C12227,MR1E124
Dupoyet,157,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,124.0,52.0,1736,1736,P3502,C12228,MR1E124
Dupoyet,183,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,124.0,52.0,1736,1736,P3502,C12237,MR1E124
Dupoyet,209,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,124.0,52.0,1736,1736,P3502,C12226,MR1E124
Dupoyet,297,559,602,,,,,,,,,,,,,,,,,,,,,,,1,E,,125.0,52.0,1736,1736,P3502,C12236,MR1E125
Dupoyet,116,142,,,,,,,,,,,,,,,,,,,,,,,,1,E,,128.0,54.0,1738,1738,P3502,C12230,MR1E128
Dupoyet,671,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,128.0,54.0,1738,1738,P3502,C12239,MR1E128
Dupoyet,230,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,129.0,55.0,1739,1739,P3502,C12240,MR1E129
Dupoyet,91,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,130.0,55.0,1739,1739,P3502,C12231,MR1E1
Dupoyet,332,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,132.0,56.0,1740,1740,P3502,C12232,MR1E132
Dupoyet,409,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,132.0,56.0,1740,1740,P3502,C12234,MR1E132
Durosel,271,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P3575,C12486,MR1E114
Duvigier,83,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P3627,N7647,MR1E113
Duvigier,53,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,122.0,51.0,1735,1735,P3627,C12620,MR1E122
Duvigier,29,505,,,,,,,,,,,,,,,,,,,,,,,,1,E,,125.0,52.0,1736,1736,P3627,C12618,MR1E125
Duvigier,525,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,131.0,56.0,1740,1740,P3627,C12619,MR1E131
Faux,146,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P3771,C13426,MR1A9
Girouard,83,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,9.0,,1729,1729,P4389,C15576,MR1A9
Goezeau,581,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P4424,C15719,MR1E113
Greslier,70,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P4578,C15971,MR1E113
Gruchet-Coutar ,400,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P4622,C16069,MR1E113
"Guérin, Louis",421,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,114.0,46.0,1729,1729,P4769,C16325,MR1E114
"Guérin, Louis",211,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P4769,C16326,MR1E115
"Guérin, Louis",219,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,126.0,53.0,1737,1737,P4769,C16324,MR1E126
