unittitle	function	ID
Babaud (alias : Babeau)	Personne	P273
Bailleur	Personne	P307
Baqueville	Personne	P332
Barat, Pierre	Personne	P345
Barbereau, Pierre	Personne	P366
Bardou-Deshayes	Personne	P397
Bargeaud	Personne	P405
Baros, Gilbert	Personne	P422
Barrailh, M. de	Personne	P425
Barrère	Personne	P452
Barry, Jean	Personne	P451
Barson, François, dit Des Lauriers	Personne	P456
Beauharnais de Beaumont, sieur de	Personne	P560
Beauharnais de Beauville, sieur de	Personne	P562
Beauharnais, M. de	Personne	P563
Beaulieu, la nommée	Personne	P583
Beaumeine	Personne	P592
Becheron	Personne	P644
Belamy	Personne	P655
Belet de Chandevain	Personne	P664
Bellisle, sieur de	Personne	P710
Benoist (alias : Benoît)	Personne	P755
Bertaud, Jean, dit La Bertèche	Personne	P815
Bertauld, dit La Rivière. 	Personne	P819
Bertauville, sieur de	Personne	P824
Bigot de La Mothe	Personne	P910
Bizet, Renaut	Personne	P965
Blain de Cormiers, Michel	Personne	P970
Boispinault, M. de	Personne	P1066
Boissieux, sieur de	Personne	P1099
Bonamy, Louis	Personne	P1119
Bonvoust de Pruslay, sieur de	Personne	P1194
Bordegaraye	Personne	P1202
Boré, Ferdinand, dit La Fontaine	Personne	P1216
Boujonnier, Charles de	Personne	P1270
Boulainvilliers, monsieur de	Personne	P1273
Boulet	Personne	P1277
Bourdin	Personne	P1297
Boursault de Blaye	Personne	P1342
Boutellier, frères	Personne	P1353
Bréda de Trossy, sieur	Personne	P1581
Bretauville, sieur de (alias : Bretanville)	Personne	P1459
Brière	Personne	P1506
Bruère	Personne	P1574
Buat, Edmond	Personne	P1598
Cachadur	Personne	P1715
Callandre (alias : Calandre)	Personne	P1751
Calvimont de Blanca (alias : de Trancart)	Personne	P1759
Cartier, René	Personne	P1839
Cassou	Personne	P1855
Chabot (voir : Cabot)	Personne	P1937
Chambon, André	Personne	P1980
Champigny, Louis-François Moufle de	Personne	P2005
Chancelier, Armand	Personne	P2023
Charlot, le jeune	Personne	P2086
Charmencie, sieur de	Personne	P2092
Chassinat des Godinières	Personne	P2135
Chateaumorant, sieur de	Personne	P2176
Chauvegrain	Personne	P2213
Chavagnac, M. de	Personne	P2236
Chevereau	Personne	P2290
Chevery, sieur de (alias : Cheverry)	Personne	P2292
Choiseul, chevalier de	Personne	P2327
Chottard, Elie	Personne	P2347
Cochon-Dupuy, Jean	Personne	P2440
Cogny, sieur de	Personne	P2451
Colbert-Saint-Mar	Personne	P2466
Conflans d’Enancour, sieur de	Personne	P2500
Conteneuil, sieur de	Personne	P2523
Coulomb, Blaise	Personne	P2594
Coulomb, veuve	Personne	P2596
Courant, demoiselle	Personne	P2607
Cousage (Consage) de La Rochefouchaut, vicomte	Personne	P2666
Couture, Jean, dit La Fumée	Personne	P2687
Cremont	Personne	P2710
D’Agrain, comte	Personne	P3988
D’Albon, Lefèvre	Personne	P3989
D’appougny	Personne	P4037
D’Audiffrédy	Personne	P4000
D’Escoyeux-Fouras	Personne	P4006
D’Hirbonde	Personne	P4018
D’Orvilliers	Personne	P4029
Dalirol	Personne	P2930
Daliveau	Personne	P2931
Dangervilliers	Personne	P2949
Dastugues (alias : Dastug), Dominique et Jacques	Personne	P3010
Daunac, Nathanaël (alias Daunat)	Personne	P3030
Delabre, Louis, dit Saint-Martin	Personne	P3092
Deschancels	Personne	P3241
Descoublan de La Rougerie	Personne	P3261
Desgouttes, comte	Personne	P3299
Deslauriers	Personne	P3324
Desmas	Personne	P3338
Deygua (alias : Deigua, Deigna)	Personne	P3402
Didon-Messac	Personne	P3409
Docher	Personne	P3436
Dubourdet	Personne	P3546
Dudeffans	Personne	P3622
Dufay d’Exoudun	Personne	P3636
Dumesnil-Saint-Georges	Personne	P3727
Dumesnil, Antoine	Personne	P3721
Dumont-La Brie	Personne	P3746
Dumontagnac	Personne	P3748
Duplessis-Faucherie	Personne	P3810
Dupuy (voir : Cochon Dupuy)	Personne	P3843
Duras, duc de	Personne	P3883
Dusautoy	Personne	P3918
Dutemple de Rex (alias : Le Temple de Rex)	Personne	P3930
Dutrec, Georges	Personne	P3942
Duval-Lablaivie	Personne	P3953
Edelinck	Personne	P4051
Estienne	Personne	P4083
Fauconnet, Joseph	Personne	P4126
Fayet, de	Personne	P4161
Fénis, sieur de (alias : Fenix)	Personne	P4467
Feuilleteau	Personne	P4206
Feuquières, chevalier de	Personne	P4211
Fieuzal	Personne	P4218
Fondelin, M. de	Personne	P4271
Fontais, de	Personne	P4276
Forcez, de	Personne	P4318
Forestier, Mathurin	Personne	P4321
Fossié	Personne	P4345
Foubert	Personne	P4346
Fouilleuse, de	Personne	P4362
Foulon, Toussaint	Personne	P4363
Fourest, Mathieu	Personne	P4376
Franc, Pierre	Personne	P4410
Frère de La Pommeray	Personne	P4456
Gabaret de Lamothe	Personne	P4484
Gachet, Simon	Personne	P4513
Gachinard (alias : Gachinart)	Personne	P4515
Galand, François (alias : Galant)	Personne	P4533
Garnier, Nicolas	Personne	P4600
Gassion, de	Personne	P4619
Gelinard, André	Personne	P4700
Géraldin, de	Personne	P5256
Geslain (alias : Geslin)	Personne	P4752
Gibanel	Personne	P4759
Gibert	Personne	P4766
Giraud de Salles	Personne	P4807
Giraudeau	Personne	P4816
Gotteville, de	Personne	P4903
Gouye, le père jésuite	Personne	P4950
Gressier, Hubert	Personne	P5037
Groisisle, de	Personne	P5058
Grosset	Personne	P5071
Guéguen, Guillaume	Personne	P5235
Guibert, Jean	Personne	P5120
Guillot, Pierre	Personne	P5173
Hansen, Pierre	Personne	P5270
Hélie	Personne	P5398
Herbereau, Noël	Personne	P5312
Hibre	Personne	P5332
Hocquart de Champargny	Personne	P5338
Infante d’Espagne, L’	Personne	P5424
Jarnac, comte de	Personne	P5467
Jevardat, Félix, sieur Desmoulins	Personne	P5492
Joneau	Personne	P5520
Joyeux, de	Personne	P5571
Karrer, colonel de	Personne	P5599
L’Epinay, de	Personne	P7131
L’Epineau (alias : L’Epinau)	Personne	P7132
L’Estanche, de (alias : L’Etanche)	Personne	P7135
L’Etanduère	Personne	P7136
L’Etanduère, de (alias : L’Etenduère)	Personne	P7138
Labernardais, de	Personne	P5754
Labretesche (alias : La Bertèche)	Personne	P5792
Labretesche (alias : La Bertèche), Jean-Bertrand	Personne	P5793
Labruère de Condré, sieur de	Personne	P5810
Lacroix, Abraham	Personne	P5898
Lafalconnière, de	Personne	P5915
Laffilard	Personne	P5935
Lafillard	Personne	P5941
Lafrégonnière, de	Personne	P5976
Lahoussaye, de	Personne	P6060
Lalande, de	Personne	P6089
Lalumière	Personne	P6104
Lamirande, de	Personne	P6159
Lamothe	Personne	P6175
Lamothe, Bigot de	Personne	P6179
Lamotte d’Eyran, de	Personne	P6202
Langerie	Personne	P6238
Lanouiller (alias : Lanouillier)	Personne	P6268
Lapigeonnière, de	Personne	P6295
Lapommeraye, de	Personne	P6304
Larigaudière, Froger de	Personne	P6355
Larivagerie, de	Personne	P6362
Laroulais, de	Personne	P6418
Laruffinière, de	Personne	P6435
Lasausaye, de	Personne	P6462
Latour, de	Personne	P6502
Lebelec	Personne	P6620
Lebreton	Personne	P6642
Lefèvre d’Albon	Personne	P6698
Lemeyrat (alias : Le Mairat et Le Mayrat)	Personne	P6766
Lemot, Jacques	Personne	P6775
Lepoupet de La Boularderie	Personne	P6797
Leroux, Anne, veuve Carrère	Personne	P6810
Letemple de Rex	Personne	P6867
Letourneur	Personne	P6871
Leturc	Personne	P6877
Liepvre-Desgutz, mademoiselle de	Personne	P6915
Lioncel	Personne	P6950
Loradon	Personne	P7017
Malicornet (alias : Malicornay)	Personne	P7228
Malicornet, de	Personne	P7229
Mallevault, de (alias : Malvau, Maluau)	Personne	P7242
Mariol, de	Personne	P7360
Marthou, de (alias : Marthon)	Personne	P7415
Mathias, Pierre, dit Chevalier	Personne	P7490
Maugé	Personne	P7526
Mazarin, duc de	Personne	P7572
Mazoulière	Personne	P7574
Méchin, de	Personne	P8060
Meneson, Claude	Personne	P7597
Merlin	Personne	P7625
Meunier	Personne	P7661
Mézy, de	Personne	P8081
Michor	Personne	P7696
Millon (alias : Milon)	Personne	P7714
Molet	Personne	P7757
Monseignat, de	Personne	P7807
Montagnac, de	Personne	P7814
Montgon, M. de	Personne	P7858
Montholon, M. de	Personne	P7863
Montlaur, de	Personne	P7878
Montpensier, mademoiselle de	Personne	P7889
Montrioux, de	Personne	P7898
Mousson	Personne	P8033
Moyencourt, de	Personne	P8042
Naudeau, Louis, dit Lacroix	Personne	P8101
Neau, Pierre	Personne	P8123
Norey, de	Personne	P8204
Odon des Gouttes	Personne	P8267
Ollivier (alias : Olivier)	Personne	P8279
Paillet	Personne	P8319
Peaudière, de	Personne	P8418
Pélerin	Personne	P8873
Percies, madame et sa fille	Personne	P8478
Perey, de	Personne	P8489
Perrochaux, André	Personne	P8518
Perron, Jean	Personne	P8522
Perroteau de Boisjulien	Personne	P8528
Picot, Jean	Personne	P8608
Pin, Pierre	Personne	P8634
Pommeret	Personne	P8738
Pons, de	Personne	P8750
Pontgibaud, de 	Personne	P8763
Pontmarois, de	Personne	P8769
Pousauge, monsieur de	Personne	P8807
Poyen, Suzanne	Personne	P8812
Pradines, mademoiselle de	Personne	P8815
Pressé, Hyacinthe-Olivier	Personne	P8823
Ramezay de la Gesse	Personne	P8961
Raussain	Personne	P9004
Réals, de	Personne	P9412
Rebecou, Jacques	Personne	P9027
Relif, J. Ph. Dit Desmarais	Personne	P9046
Retif, J. Ph. [Jean-Philippe] dit Desmarais	Personne	P9092
Retif, J. Ph. Dit Desmarais	Personne	P9091
Reynol, monsieur de	Personne	P9109
Ricouard, monsieur de	Personne	P9140
Robillard	Personne	P9195
Rochalar, de	Personne	P9211
Roger, Louis	Personne	P9239
Rondeau, Simon dit Saint-Vivien	Personne	P9267
Rostan	Personne	P9293
Rouillé, demoiselle 	Personne	P9314
Royer	Personne	P9371
Rupal, Jean	Personne	P9401
Sabouret	Personne	P9435
Saint-André, de	Personne	P9483
Saint-Bedon	Personne	P9491
Saint-Cyr, de	Personne	P9501
Saint-Hubert, de	Personne	P9522
Saint-James, de	Personne	P9526
Saint-Léger-la-Sausaye, chevalier  de	Personne	P9539
Saint-Léon, de	Personne	P9543
Saint-Maurice, de	Personne	P9558
Saint-Ovide, de, de Brouillon	Personne	P9572
Sainte-Maure, marquis de	Personne	P9632
Salahun, André	Personne	P9638
Salanave	Personne	P9642
Saujon, de	Personne	P9708
Savalette, Jean	Personne	P9738
Selle, comte de	Personne	P9796
Serain	Personne	P9808
Silly, de	Personne	P9850
Sorel, marquis de	Personne	P9893
Soubras, de	Personne	P9907
Tadourneau, Pierre	Personne	P9977
Tagelard, Jean 	Personne	P9980
Terrilier	Personne	P10052
Tilly, de	Personne	P10145
Tonty, de	Personne	P10170
Truc	Personne	P10248
Turles, de	Personne	P10275
Vachier-Desmoulins	Personne	P10287
Vallée	Personne	P10329
Vals, de	Personne	P10339
Vanolles	Personne	P10358
Vaquerolles, de	Personne	P10368
Varrieu	Personne	P10375
Vaudreuil, comte de	Personne	P10406
Vaudreuil, marquis de	Personne	P10408
Vendosme-Huet, de	Personne	P10451
Venier, de	Personne	P10454
Almain (alias Alman)	Personne	P70
Augé	Personne	P234
Barillon, Étienne	Personne	P409
Baudry, M. de	Personne	P505
Beaumont-Beauharnais, M. de	Personne	P599
Beauneveu	Personne	P603
Bejaac, marquis de	Personne	P653
Belervaux	Personne	P661
Benoist	Personne	P754
Bergouniun	Personne	P773
Bert de la Bussière	Personne	P814
Berthon	Personne	P848
Berwick, Jacques, Fitz-James, duc de Fitz-James, de Berwick, de Liria et de Herica…	Personne	P862
Bidal	Personne	P896
Blanchet	Personne	P980
Blondel de Jouvancourt	Personne	P997
Bonnaventure, le Père	Personne	P1143
Bonnier	Personne	P1179
Borniolle	Personne	P1214
Bras	Personne	P1424
Bréan, dame	Personne	P1576
Briamant	Personne	P1477
Bruneau	Personne	P1556
Bruslé, Jean, et la veuve Pascaud	Personne	P1573
Cabot (alias : Chabot)	Personne	P1713
Cailloud	Personne	P1739
Carcy	Personne	P1803
Carlouet, veuve	Personne	P1810
Carreau, Jean	Personne	P1828
Castelnau, sieur de	Personne	P1868
Champigny, M.de	Personne	P2007
Champmeslin, M. de	Personne	P2017
Chatte, M. de	Personne	P2193
Chaulon	Personne	P2200
Chauvin	Personne	P2227
Chauvin, Joseph	Personne	P2229
Clairin des Lauriers	Personne	P2378
Conté de La Grange	Personne	P2530
Costebelle, M. de	Personne	P2571
Courbon, chevalier de	Personne	P2619
Courcy, sieur de	Personne	P2633
Crasset	Personne	P2703
Cresnié, Jacques	Personne	P2717
Crespeau, Étienne	Personne	P2720
D’Amblimont	Personne	P3990
D’Antin, duchesse	Personne	P3991
D’Obterre, comte	Personne	P4023
D’Odon	Personne	P4024
Dailleboust de Saint-Vilmé, sieur de	Personne	P2911
Daine	Personne	P2915
Dargenteuil, madame	Personne	P2990
Darnaud	Personne	P2995
Daunas	Personne	P3031
Delafosse	Personne	P3110
Des Barres	Personne	P3195
Deschamps, Étienne, dit La Feuillade	Personne	P3240
Descoux	Personne	P3265
Disson (alias : D’Isson)	Personne	P3427
Drouillard, Guillaume	Personne	P3504
Duchassy (alias : de Chassy)	Personne	P3591
Dugué, Madeleine-Estelle	Personne	P3671
Duvaux, Pierre	Personne	P3957
Duvivier, dame	Personne	P3983
Edme	Personne	P4053
Estave, Charles	Personne	P4081
Félix, le carme	Personne	P4466
Flamarens, de (alias : Flammarens)	Personne	P4231
Flament, frères (alias : Flamein, Flamen)	Personne	P4236
Folleville, de	Personne	P4265
Fontenay-Montreuil, de	Personne	P4289
France, Marie	Personne	P4411
Frézier	Personne	P4459
Gabaret de L’Hérondière	Personne	P4485
Gabaret, chevalier de	Personne	P4493
Garnier, Étienne	Personne	P4601
Gennot, Pierre	Personne	P4722
Germain, Claude	Personne	P4740
Geslain, fils	Personne	P4754
Gevel	Personne	P4758
Goron	Personne	P4896
Gournay	Personne	P4934
Goussaive	Personne	P4943
Graillet	Personne	P4965
Grandval, de (alias : Grandvil)	Personne	P4991
Grasset	Personne	P5009
Grassin	Personne	P5011
Guerroard	Personne	P5106
Guillot, Jean, dit Saint-Hilaire	Personne	P5168
Héron, veuve	Personne	P5416
Huguet	Personne	P5377
Jolly des Mattes	Personne	P5509
Jouart, dame	Personne	P5538
Joulain	Personne	P5545
Jouneau (voir : Joueau)	Personne	P5547
Jubien, Philippe	Personne	P5575
Labiche de Reignefort, sieur de	Personne	P5759
Lacroix, demoiselle de	Personne	P5905
Ladurantaye, chevalier de	Personne	P5914
Lafargue, Jean	Personne	P5919
Lafaucherie, de	Personne	P5921
Laforest, dame	Personne	P5965
Lafuye, de	Personne	P5981
Laigle	Personne	P6063
Laméraudière, de	Personne	P6213
Lamorlière-Froment, de	Personne	P6173
Lamorlière, de	Personne	P6171
Langerie, de	Personne	P6239
Lantagnac, de	Personne	P6273
Laperelle, de	Personne	P6285
Larenaudière, de	Personne	P6339
Larochalar, de	Personne	P6369
Latour-Gallois, de	Personne	P6504
Law, Guillaume	Personne	P6610
Lazerat	Personne	P6613
Lebon	Personne	P6636
Lebrest	Personne	P6640
Lecler	Personne	P6651
Lemoine	Personne	P6770
Lenormand	Personne	P6783
Libaut	Personne	P6907
Logivière, mademoiselle Landouillette de	Personne	P6978
Longueuil, M. de	Personne	P7005
Louvergny, Moüet de	Personne	P7066
Loyer	Personne	P7077
Machault, de	Personne	P7158
Marchand, Étienne	Personne	P7298
Marchangy	Personne	P7299
Marcillay, Jean	Personne	P7308
Maréchal, Joseph	Personne	P7447
Masongne	Personne	P7452
Masson, Pierre	Personne	P7476
Matis, dame	Personne	P7503
Missonnier, Esprit	Personne	P7737
Moneté	Personne	P7781
Monségur	Personne	P7811
Monsy, de	Personne	P7810
Montargis, Jean	Personne	P7820
Monteclair, de	Personne	P7846
Moulinier	Personne	P8014
Nanclars, de	Personne	P8093
Paillot	Personne	P8320
Pardaillan	Personne	P8353
Pascaud, Veuve	Personne	P8379
Peraut	Personne	P8476
Perraudeau	Personne	P8498
Petit, Marie-Thérèse	Personne	P8552
Petitpas, François	Personne	P8562
Pinsonnière	Personne	P8654
Pitard, David	Personne	P8669
Planton, veuve	Personne	P8683
Pontchartrain, comte de 	Personne	P8760
Ponthieu, de	Personne	P8766
Pouvert	Personne	P8810
Putigny, de	Personne	P8864
Remonville, de	Personne	P9050
Ressons, de	Personne	P9089
Rocaud de la Boissière	Personne	P9208
Roger, Léonard	Personne	P9240
Rostan, Henri de	Personne	P9294
Roujon	Personne	P9316
Roullau	Personne	P9321
Rozemont, de	Personne	P9377
Saint-Denis, de	Personne	P9503
Saint-Léger d'Espanne	Personne	P9536
Saint-Villiers, de	Personne	P9609
Sainte-Terre, de	Personne	P9633
Sane	Personne	P9671
Seirurget	Personne	P9792
Selle, de	Personne	P9797
Sérigny, de	Personne	P9971
Simonet, dit La Tulipe	Personne	P9863
Simonin	Personne	P9864
Sonolet de la Crestinière	Personne	P9886
Sulpont	Personne	P9950
Tamagou	Personne	P10003
Tardonneau	Personne	P10010
Tassin	Personne	P10023
Tellier	Personne	P10040
Terneyre, de	Personne	P10046
Touchot	Personne	P10190
Tribandet	Personne	P10233
Tripot	Personne	P10240
Valade	Personne	P10292
Van Berkem	Personne	P10341
Vandril-Lefef	Personne	P10355
Abbé de Roque-Epine, L’	Personne	P0
Alliot, Mathieu	Personne	P67
Amelotte	Personne	P87
Amiel, Pierre	Personne	P90
Arnould, Jean	Personne	P158
Auger, Paul	Personne	P226
Augeran (alias Angerant)	Personne	P229
Auriou	Personne	P240
Autin	Personne	P253
Banville, sieur de 	Personne	P330
Bardet, Simon	Personne	P389
Bardou, Jean	Personne	P395
Barret, Pierre	Personne	P440
Bartet, Jean	Personne	P458
Bataillard, Didier	Personne	P477
Batard, Jean	Personne	P480
Beaufils	Personne	P553
Bellin	Personne	P701
Bertaud, Pierre, dit La Bretêche	Personne	P817
Berthelot, Joseph	Personne	P842
Bescheron	Personne	P863
Besson, François	Personne	P875
Biber, Pierre	Personne	P894
Bidon, François	Personne	P900
Bodin, François	Personne	P1021
Boisrond d’Orignac	Personne	P1083
Boucherville	Personne	P1239
Bouillon, Charles	Personne	P1266
Bourbon, duc de	Personne	P1294
Bourguignon	Personne	P1326
Brandé, Louise	Personne	P1420
Breteuil, M. de	Personne	P1462
Breton	Personne	P1466
Brian, Pierre	Personne	P1480
Brochant (alias : Brochand)	Personne	P1509
Brouillan, J. Fr. [Jean-François]	Personne	P1540
Buisson-Dupuy, Jacques	Personne	P1612
Buret	Personne	P1619
Buri, François	Personne	P1624
Campredon, M. de	Personne	P1777
Capet	Personne	P1794
Carey, Jacques et Joseph de	Personne	P1808
Caron, François	Personne	P1819
Chabannes, de	Personne	P1928
Chanut	Personne	P2032
Chardonnet, Pierre	Personne	P2063
Charitte, Mme de	Personne	P2069
Chemineau	Personne	P2258
Cheneau (alias : Chesneau)	Personne	P2261
Cheureux, Michel	Personne	P2275
Clerton, Jean (alias : Clertou)	Personne	P2419
Clouet	Personne	P2425
Coigny, sieur de	Personne	P2457
Corroyer, Pierre, dit La Jeunesse (alias : Courroyer)	Personne	P2562
Coudun, Jacques de	Personne	P2585
Courbon, sieur de	Personne	P2621
Courrieu, Antoine	Personne	P2642
Crapado, sieur de	Personne	P2701
Cresnay, chevalier de 	Personne	P2716
Curon, François, dit Lacroix	Personne	P2757
D’Asfeld, marquis	Personne	P3997
D’Hailleville	Personne	P4011
D’Hallweil	Personne	P4013
D’Iberville	Personne	P4020
Dabbadie	Personne	P2903
Damour de Chaufours	Personne	P2941
Dastour	Personne	P3008
Degouttin, veuve	Personne	P3081
Delaunay, Jacques	Personne	P3133
Delaunay, sieur	Personne	P3134
Delbac, Jacques	Personne	P3140
Des Bordes	Personne	P3196
Desbans, Jean	Personne	P3223
Desfourneaux, Jean	Personne	P3283
Desgly	Personne	P3289
Desgodinières-Chassinat	Personne	P3291
Desmoulins	Personne	P3345
Dubois, le cardinal	Personne	P3536
Dubreuil (voir : Chauvet du Breuil)	Personne	P3557
Duflot	Personne	P3642
Dumas de Cestrière	Personne	P3709
Durand-Beauval	Personne	P3879
Dusaux	Personne	P3919
Emery, Marianne	Personne	P4059
Emmanuel	Personne	P4061
Étienne, Louis	Personne	P10703
Etoile d'Orient	Personne	P4089
Farnoux	Personne	P4118
Ferchaud (alias : Ferchaux)	Personne	P4176
Ferrand, dit Saint-Denis	Personne	P4186
Fillon, Jean	Personne	P4225
Flot, Mathurin	Personne	P4258
Fontanieu, de	Personne	P4280
Fouras, de (voir : d’Escoyeux-Fouras)	Personne	P4368
Fouré	Personne	P4395
Fourneau, Jacques (alias : Du Fourneau)	Personne	P4382
Fournier, Pierre, dit Dupré	Personne	P4391
Fourré	Personne	P4393
Fremont, Marie	Personne	P4430
Gabory, Jean	Personne	P4508
Garceau, Auguste	Personne	P4579
Gardy	Personne	P4586
Gasquet	Personne	P4617
Gast, M. de	Personne	P4621
Gaulin (alias : Gaulm)	Personne	P4659
Gibaude, Élisabeth	Personne	P4763
Gilbert, David	Personne	P4774
Giraud, Louis	Personne	P4812
Giret	Personne	P4827
Gotteville-Bellisle	Personne	P4904
Goulet, Martin, dit Saint-Martin	Personne	P4921
Goutin, de	Personne	P4945
Gouyon, chevalier de	Personne	P4953
Grimault, Jacques	Personne	P5048
Grunevald	Personne	P5082
Guindré	Personne	P5191
Guiton, Jean (alias : Guitton)	Personne	P5205
Hérard, Charles et son fils	Personne	P5401
Isabeau	Personne	P5425
Jacob, Charles, dit La Forêt	Personne	P5433
Jolivet, Thomas	Personne	P5504
Kercariou, Jean	Personne	P5602
Lablandinière, chevalier de	Personne	P5761
Labruère, sieur de	Personne	P5811
Laclocheterie	Personne	P5855
Lacoste, demoiselle de	Personne	P5880
Lacrétinière, de	Personne	P5908
Lacroix d’Antheville, sieur de	Personne	P5897
Lacroix-Imbert, sieur de	Personne	P5907
Lagranderie, de	Personne	P6012
Lagrandière, de	Personne	P6013
Lagrange, Bernard de	Personne	P6017
